Type,SampleID,SiteID,Date,Taxon Code,Taxon name,Abundance,Alkalinity
R,1897516,127100,28/10/2011,CO001B,Cocconeis placentula var. euglypta,3,67
R,1897516,127100,28/10/2011,AM084A,Amphora montana,1,67
R,1897516,127100,28/10/2011,AM9999,Amphora sp.,11,67
R,1897516,127100,28/10/2011,AC143A,Achnanthes oblongella,15,67
R,1897516,127100,28/10/2011,NI9999,Nitzschia sp.,1,67
R,1897516,127100,28/10/2011,NA042A,Navicula minima,13,67
R,1897516,127100,28/10/2011,NI014A,Nitzschia amphibia,1,67
R,1897516,127100,28/10/2011,PI9999,Pinnularia sp.,6,67
R,1897516,127100,28/10/2011,FR007A,Fragilaria vaucheriae,1,67
R,1897516,127100,28/10/2011,NI009A,Nitzschia palea,7,67
R,1897516,127100,28/10/2011,NI043A,Nitzschia inconspicua,2,67
R,1897516,127100,28/10/2011,RE001A,Reimeria sinuata,31,67
R,1897516,127100,28/10/2011,SL002A,Sellaphora seminulum,6,67
R,1897516,127100,28/10/2011,NI015A,Nitzschia dissipata,7,67
R,1897516,127100,28/10/2011,NA023A,Navicula gregaria,100,67
R,1897516,127100,28/10/2011,RC002A,Rhoicosphenia abbreviata,2,67
R,1897516,127100,28/10/2011,AM012A,Amphora pediculus,25,67
R,1897516,127100,28/10/2011,EU020A,Eunotia meisteri,1,67
R,1897516,127100,28/10/2011,EY015A,Encyonema reichardtii,12,67
R,1897516,127100,28/10/2011,EY016A,Encyonema silesiacum,1,67
R,1897516,127100,28/10/2011,FR009A,Fragilaria capucina,3,67
R,1897536,122534,30/09/2011,SIM01A,Simonsenia delognei,2,194
R,1897536,122534,30/09/2011,RC002A,Rhoicosphenia abbreviata,2,194
R,1897536,122534,30/09/2011,ZZZ959,Achnanthidium minutissimum,21,194
R,1897536,122534,30/09/2011,ZZZ845,Achnanthidium saprophilum,2,194
R,1897536,122534,30/09/2011,NA009A,Navicula lanceolata,3,194
R,1897536,122534,30/09/2011,CO001B,Cocconeis placentula var. euglypta,102,194
R,1897536,122534,30/09/2011,TA001A,Tabellaria flocculosa,1,194
R,1897536,122534,30/09/2011,NA023A,Navicula gregaria,21,194
R,1897536,122534,30/09/2011,NA095A,Navicula tripunctata,12,194
R,1897536,122534,30/09/2011,ZZZ982,Navicula claytonii,2,194
R,1897536,122534,30/09/2011,AM012A,Amphora pediculus,61,194
R,1897536,122534,30/09/2011,ZZZ896,Planothidium frequentissimum,7,194
R,1897536,122534,30/09/2011,NA751A,Navicula cryptotenella,5,194
R,1897536,122534,30/09/2011,ZZZ897,Planothidium lanceolatum,3,194
R,1897536,122534,30/09/2011,CO001A,Cocconeis placentula,2,194
R,1897536,122534,30/09/2011,AM013A,Amphora inariensis,23,194
R,1897536,122534,30/09/2011,GO001A,Gomphonema olivaceum,3,194
R,1897536,122534,30/09/2011,RE001A,Reimeria sinuata,7,194
R,1897536,122534,30/09/2011,NA042A,Navicula minima,29,194
R,1897536,122534,30/09/2011,NA669A,Navicula suchlandtii,9,194
R,1897536,122534,30/09/2011,CO005A,Cocconeis pediculus,3,194
R,1897541,320337,07/11/2011,NI166A,Nitzschia sociabilis,1,60
R,1897541,320337,07/11/2011,NA095A,Navicula tripunctata,18,60
R,1897541,320337,07/11/2011,ZZZ987,Naviculoid (small undiff),1,60
R,1897541,320337,07/11/2011,PI9999,Pinnularia sp.,2,60
R,1897541,320337,07/11/2011,ZZZ896,Planothidium frequentissimum,1,60
R,1897541,320337,07/11/2011,EY011A,Encyonema minutum,7,60
R,1897541,320337,07/11/2011,LU003A,Luticola goeppertiana,2,60
R,1897541,320337,07/11/2011,FR007A,Fragilaria vaucheriae,2,60
R,1897541,320337,07/11/2011,SL002A,Sellaphora seminulum,1,60
R,1897541,320337,07/11/2011,GO050A,Gomphonema minutum,2,60
R,1897541,320337,07/11/2011,TA001A,Tabellaria flocculosa,3,60
R,1897541,320337,07/11/2011,NA023A,Navicula gregaria,18,60
R,1897541,320337,07/11/2011,AU003A,Aulacoseira granulata,2,60
R,1897541,320337,07/11/2011,NI015A,Nitzschia dissipata,1,60
R,1897541,320337,07/11/2011,AM9999,Amphora sp.,2,60
R,1897541,320337,07/11/2011,ZZZ897,Planothidium lanceolatum,2,60
R,1897541,320337,07/11/2011,GO013C,Gomphonema parvulum var. exilissimum,7,60
R,1897541,320337,07/11/2011,ZZZ835,Achnanthidium minutissimum type,17,60
R,1897541,320337,07/11/2011,ZZZ986,Cocconeis placentula var. pseudolineata,1,60
R,1897541,320337,07/11/2011,NA042A,Navicula minima,24,60
R,1897541,320337,07/11/2011,NA617A,Navicula saprophila,1,60
R,1897541,320337,07/11/2011,NI014A,Nitzschia amphibia,1,60
R,1897541,320337,07/11/2011,AM012A,Amphora pediculus,6,60
R,1897541,320337,07/11/2011,AC016A,Achnanthes delicatula,1,60
R,1897541,320337,07/11/2011,NA751A,Navicula cryptotenella,1,60
R,1897541,320337,07/11/2011,NI002A,Nitzschia fonticola,2,60
R,1897541,320337,07/11/2011,NI044A,Nitzschia intermedia,1,60
R,1897541,320337,07/11/2011,NA080A,Navicula slesvicensis,1,60
R,1897541,320337,07/11/2011,EY015A,Encyonema reichardtii,19,60
R,1897541,320337,07/11/2011,CO005A,Cocconeis pediculus,1,60
R,1897541,320337,07/11/2011,CO001A,Cocconeis placentula,5,60
R,1897541,320337,07/11/2011,CO005A,Cocconeis pediculus,3,60
R,1897541,320337,07/11/2011,CO001C,Cocconeis placentula var. lineata,4,60
R,1897541,320337,07/11/2011,NI009A,Nitzschia palea,3,60
R,1897541,320337,07/11/2011,NA009A,Navicula lanceolata,49,60
R,1897541,320337,07/11/2011,FR009A,Fragilaria capucina,2,60
R,1897541,320337,07/11/2011,RE001A,Reimeria sinuata,24,60
R,1897541,320337,07/11/2011,CO001B,Cocconeis placentula var. euglypta,52,60
R,1897541,320337,07/11/2011,NI127A,Nitzschia levidensis,13,60
R,1897541,320337,07/11/2011,GO013A,Gomphonema parvulum,5,60
R,1897541,320337,07/11/2011,NA124A,Navicula molestiformis,1,60
R,1897541,320337,07/11/2011,RC002A,Rhoicosphenia abbreviata,61,60
R,1897574,122475,22/11/2011,NA095A,Navicula tripunctata,39,64
R,1897574,122475,22/11/2011,NA042A,Navicula minima,19,64
R,1897574,122475,22/11/2011,ME015A,Melosira varians,3,64
R,1897574,122475,22/11/2011,AU9999,Aulacoseira sp.,2,64
R,1897574,122475,22/11/2011,UN9995,Centric undif.,1,64
R,1897574,122475,22/11/2011,ZZZ896,Planothidium frequentissimum,16,64
R,1897574,122475,22/11/2011,NA009A,Navicula lanceolata,29,64
R,1897574,122475,22/11/2011,GY005A,Gyrosigma acuminatum,1,64
R,1897574,122475,22/11/2011,GO013C,Gomphonema parvulum var. exilissimum,1,64
R,1897574,122475,22/11/2011,CO001A,Cocconeis placentula,16,64
R,1897574,122475,22/11/2011,RE001A,Reimeria sinuata,2,64
R,1897574,122475,22/11/2011,PS001A,Pseudostaurosira brevistriata,1,64
R,1897574,122475,22/11/2011,SU001A,Surirella angusta,1,64
R,1897574,122475,22/11/2011,NA023A,Navicula gregaria,73,64
R,1897574,122475,22/11/2011,NI043A,Nitzschia inconspicua,1,64
R,1897574,122475,22/11/2011,NI009A,Nitzschia palea,2,64
R,1897574,122475,22/11/2011,NA003A,Navicula radiosa,1,64
R,1897574,122475,22/11/2011,RC002A,Rhoicosphenia abbreviata,5,64
R,1897574,122475,22/11/2011,NA751A,Navicula cryptotenella,3,64
R,1897574,122475,22/11/2011,GO050A,Gomphonema minutum,2,64
R,1897574,122475,22/11/2011,NI166A,Nitzschia sociabilis,3,64
R,1897574,122475,22/11/2011,ZZZ835,Achnanthidium minutissimum type,13,64
R,1897574,122475,22/11/2011,NI015A,Nitzschia dissipata,3,64
R,1897574,122475,22/11/2011,AM012A,Amphora pediculus,40,64
R,1897574,122475,22/11/2011,NA084A,Navicula atomus,4,64
R,1900192,205682,05/10/2011,ZZZ982,Navicula claytonii,3,58
R,1900192,205682,05/10/2011,DT003A,Diatoma vulgare,1,58
R,1900192,205682,05/10/2011,GO013A,Gomphonema parvulum,5,58
R,1900192,205682,05/10/2011,NA008A,Navicula rhynchocephala,1,58
R,1900192,205682,05/10/2011,NA047A,Navicula protracta,2,58
R,1900192,205682,05/10/2011,CO001B,Cocconeis placentula var. euglypta,46,58
R,1900192,205682,05/10/2011,NA009A,Navicula lanceolata,151,58
R,1900192,205682,05/10/2011,ZZZ910,Psammothidium bioretii,1,58
R,1900192,205682,05/10/2011,ME015A,Melosira varians,4,58
R,1900192,205682,05/10/2011,NA042A,Navicula minima,2,58
R,1900192,205682,05/10/2011,CO001A,Cocconeis placentula,2,58
R,1900192,205682,05/10/2011,FR009G,Fragilaria capucina var. rumpens,8,58
R,1900192,205682,05/10/2011,AM013A,Amphora inariensis,1,58
R,1900192,205682,05/10/2011,NI065A,Nitzschia archibaldii,1,58
R,1900192,205682,05/10/2011,NI009A,Nitzschia palea,1,58
R,1900192,205682,05/10/2011,NI009C,Nitzschia palea var. debilis,4,58
R,1900192,205682,05/10/2011,NI015A,Nitzschia dissipata,1,58
R,1900192,205682,05/10/2011,GO013C,Gomphonema parvulum var. exilissimum,1,58
R,1900192,205682,05/10/2011,NA023A,Navicula gregaria,35,58
R,1900192,205682,05/10/2011,ZZZ905,Planothidium delicatulum,1,58
R,1900192,205682,05/10/2011,ZZZ959,Achnanthidium minutissimum,10,58
R,1900192,205682,05/10/2011,SY001A,Synedra ulna,15,58
R,1900192,205682,05/10/2011,RE001A,Reimeria sinuata,22,58
R,1900192,205682,05/10/2011,SU073A,Surirella brebissonii,8,58
R,1900214,232926,13/10/2011,GO013A,Gomphonema parvulum,3,39
R,1900214,232926,13/10/2011,NA009A,Navicula lanceolata,174,39
R,1900214,232926,13/10/2011,SU073B,Surirella brebissonii var. kuetzingii,2,39
R,1900214,232926,13/10/2011,DT004A,Diatoma tenue,2,39
R,1900214,232926,13/10/2011,RE001A,Reimeria sinuata,51,39
R,1900214,232926,13/10/2011,FR9999,Fragilaria sp.,5,39
R,1900214,232926,13/10/2011,ZZZ982,Navicula claytonii,28,39
R,1900214,232926,13/10/2011,GO052A,Gomphonema olivaceoides,8,39
R,1900214,232926,13/10/2011,NI009A,Nitzschia palea,2,39
R,1900214,232926,13/10/2011,NA433D,Navicula ignota var. acceptata,2,39
R,1900214,232926,13/10/2011,SL002A,Sellaphora seminulum,1,39
R,1900214,232926,13/10/2011,SU073A,Surirella brebissonii,3,39
R,1900214,232926,13/10/2011,ZZZ897,Planothidium lanceolatum,17,39
R,1900214,232926,13/10/2011,NA023A,Navicula gregaria,28,39
R,1900214,232926,13/10/2011,NA007A,Navicula cryptocephala,1,39
R,1900214,232926,13/10/2011,ZZZ992,Achnanthidium minutissima var. saprophila,1,39
R,1900214,232926,13/10/2011,FR007A,Fragilaria vaucheriae,1,39
R,1900214,232926,13/10/2011,FR009G,Fragilaria capucina var. rumpens,12,39
R,1900214,232926,13/10/2011,NA084A,Navicula atomus,1,39
R,1900214,232926,13/10/2011,CO001B,Cocconeis placentula var. euglypta,11,39
R,1900214,232926,13/10/2011,ZZZ959,Achnanthidium minutissimum,6,39
R,1900214,232926,13/10/2011,EY011A,Encyonema minutum,4,39
R,1900214,232926,13/10/2011,NI065A,Nitzschia archibaldii,2,39
R,1900214,232926,13/10/2011,EY016A,Encyonema silesiacum,2,39
R,1900227,207402,20/10/2011,NI015A,Nitzschia dissipata,1,47
R,1900227,207402,20/10/2011,NI009C,Nitzschia palea var. debilis,12,47
R,1900227,207402,20/10/2011,NA023A,Navicula gregaria,38,47
R,1900227,207402,20/10/2011,FR007A,Fragilaria vaucheriae,14,47
R,1900227,207402,20/10/2011,NA084A,Navicula atomus,5,47
R,1900227,207402,20/10/2011,ZZZ982,Navicula claytonii,7,47
R,1900227,207402,20/10/2011,NA009A,Navicula lanceolata,40,47
R,1900227,207402,20/10/2011,ZZZ896,Planothidium frequentissimum,37,47
R,1900227,207402,20/10/2011,GO9999,Gomphonema sp.,2,47
R,1900227,207402,20/10/2011,GO013A,Gomphonema parvulum,57,47
R,1900227,207402,20/10/2011,GO052A,Gomphonema olivaceoides,16,47
R,1900227,207402,20/10/2011,SY043A,Synedra famelica,2,47
R,1900227,207402,20/10/2011,AU9999,Aulacoseira sp.,4,47
R,1900227,207402,20/10/2011,ME015A,Melosira varians,2,47
R,1900227,207402,20/10/2011,ZZZ897,Planothidium lanceolatum,13,47
R,1900227,207402,20/10/2011,RE001A,Reimeria sinuata,17,47
R,1900227,207402,20/10/2011,EY011A,Encyonema minutum,3,47
R,1900227,207402,20/10/2011,NA042A,Navicula minima,16,47
R,1900227,207402,20/10/2011,CO001B,Cocconeis placentula var. euglypta,1,47
R,1900227,207402,20/10/2011,EY9999,Encyonema sp.,3,47
R,1900227,207402,20/10/2011,MR001A,Meridion circulare,2,47
R,1900227,207402,20/10/2011,GO001A,Gomphonema olivaceum,2,47
R,1900227,207402,20/10/2011,ZZZ941,Diatoma problematica,5,47
R,1900227,207402,20/10/2011,ZZZ835,Achnanthidium minutissimum type,1,47
R,1900227,207402,20/10/2011,NI009A,Nitzschia palea,2,47
R,1900227,207402,20/10/2011,EY016A,Encyonema silesiacum,2,47
R,1900227,207402,20/10/2011,ZZZ959,Achnanthidium minutissimum,33,47
R,1900227,207402,20/10/2011,NI065A,Nitzschia archibaldii,30,47
R,1900227,207402,20/10/2011,ZZZ907,Psammothidium grishunun fo. daonensis,1,47
R,1900390,376732,02/11/2011,ZZZ959,Achnanthidium minutissimum,19,34
R,1900390,376732,02/11/2011,NI015A,Nitzschia dissipata,2,34
R,1900390,376732,02/11/2011,EU9999,Eunotia sp.,6,34
R,1900390,376732,02/11/2011,AM013A,Amphora inariensis,4,34
R,1900390,376732,02/11/2011,PI022A,Pinnularia subcapitata,3,34
R,1900390,376732,02/11/2011,FR009G,Fragilaria capucina var. rumpens,2,34
R,1900390,376732,02/11/2011,PI9999,Pinnularia sp.,2,34
R,1900390,376732,02/11/2011,GO013A,Gomphonema parvulum,13,34
R,1900390,376732,02/11/2011,NI048A,Nitzschia tubicola,1,34
R,1900390,376732,02/11/2011,SY043A,Synedra famelica,4,34
R,1900390,376732,02/11/2011,SU9999,Surirella sp.,3,34
R,1900390,376732,02/11/2011,NI009C,Nitzschia palea var. debilis,2,34
R,1900390,376732,02/11/2011,FR9999,Fragilaria sp.,6,34
R,1900390,376732,02/11/2011,GO052A,Gomphonema olivaceoides,5,34
R,1900390,376732,02/11/2011,ZZZ941,Diatoma problematica,3,34
R,1900390,376732,02/11/2011,GO050A,Gomphonema minutum,1,34
R,1900390,376732,02/11/2011,FU001A,Frustulia vulgaris,2,34
R,1900390,376732,02/11/2011,SU073A,Surirella brebissonii,8,34
R,1900390,376732,02/11/2011,FR064A,Fragilaria exigua,2,34
R,1900390,376732,02/11/2011,NA042A,Navicula minima,29,34
R,1900390,376732,02/11/2011,SY001A,Synedra ulna,1,34
R,1900390,376732,02/11/2011,ZZZ835,Achnanthidium minutissimum type,1,34
R,1900390,376732,02/11/2011,SL002A,Sellaphora seminulum,2,34
R,1900390,376732,02/11/2011,NA047A,Navicula protracta,1,34
R,1900390,376732,02/11/2011,NA008A,Navicula rhynchocephala,9,34
R,1900390,376732,02/11/2011,EU009A,Eunotia exigua,1,34
R,1900390,376732,02/11/2011,LU001A,Luticola mutica,5,34
R,1900390,376732,02/11/2011,NI009A,Nitzschia palea,5,34
R,1900390,376732,02/11/2011,MR001A,Meridion circulare,6,34
R,1900390,376732,02/11/2011,NA023A,Navicula gregaria,21,34
R,1900390,376732,02/11/2011,NA009A,Navicula lanceolata,65,34
R,1900390,376732,02/11/2011,ZZZ897,Planothidium lanceolatum,40,34
R,1900390,376732,02/11/2011,ZZZ992,Achnanthidium minutissima var. saprophila,2,34
R,1900390,376732,02/11/2011,ZZZ949,Psammothidium subatomoides,2,34
R,1900390,376732,02/11/2011,PS001A,Pseudostaurosira brevistriata,3,34
R,1900390,376732,02/11/2011,MR001B,Meridion circulare var. constrictum,8,34
R,1900390,376732,02/11/2011,AC143A,Achnanthes oblongella,29,34
R,1900390,376732,02/11/2011,ZZZ910,Psammothidium bioretii,2,34
R,1900390,376732,02/11/2011,FR007A,Fragilaria vaucheriae,21,34
R,1900443,207189,23/09/2011,FR064A,Fragilaria exigua,1,36
R,1900443,207189,23/09/2011,NA008A,Navicula rhynchocephala,2,36
R,1900443,207189,23/09/2011,NA023A,Navicula gregaria,3,36
R,1900443,207189,23/09/2011,NA009A,Navicula lanceolata,86,36
R,1900443,207189,23/09/2011,ZZZ897,Planothidium lanceolatum,1,36
R,1900443,207189,23/09/2011,CO005A,Cocconeis pediculus,1,36
R,1900443,207189,23/09/2011,CO001A,Cocconeis placentula,114,36
R,1900443,207189,23/09/2011,CO001C,Cocconeis placentula var. lineata,18,36
R,1900443,207189,23/09/2011,ZZZ959,Achnanthidium minutissimum,13,36
R,1900443,207189,23/09/2011,GO013A,Gomphonema parvulum,8,36
R,1900443,207189,23/09/2011,ZZZ941,Diatoma problematica,5,36
R,1900443,207189,23/09/2011,NI015A,Nitzschia dissipata,5,36
R,1900443,207189,23/09/2011,AC143A,Achnanthes oblongella,1,36
R,1900443,207189,23/09/2011,EY016A,Encyonema silesiacum,1,36
R,1900443,207189,23/09/2011,ZZZ893,Planothidium rostratum,1,36
R,1900443,207189,23/09/2011,FR9999,Fragilaria sp.,53,36
R,1900443,207189,23/09/2011,NA007A,Navicula cryptocephala,1,36
R,1900443,207189,23/09/2011,AC016A,Achnanthes delicatula,1,36
R,1900443,207189,23/09/2011,RE001A,Reimeria sinuata,1,36
R,1900443,207189,23/09/2011,GO013C,Gomphonema parvulum var. exilissimum,2,36
R,1900443,207189,23/09/2011,FR007A,Fragilaria vaucheriae,10,36
R,1900443,207189,23/09/2011,ZZZ986,Cocconeis placentula var. pseudolineata,1,36
R,1900443,207189,23/09/2011,FR9999,Fragilaria sp.,3,36
R,1900443,207189,23/09/2011,ME015A,Melosira varians,3,36
R,1900443,207189,23/09/2011,FR009G,Fragilaria capucina var. rumpens,10,36
R,1900443,207189,23/09/2011,MR001A,Meridion circulare,1,36
R,1900443,207189,23/09/2011,NA047A,Navicula protracta,1,36
R,1900443,207189,23/09/2011,SU073A,Surirella brebissonii,1,36
R,1900491,207255,28/10/2011,NI015A,Nitzschia dissipata,21,45
R,1900491,207255,28/10/2011,FR009A,Fragilaria capucina,1,45
R,1900491,207255,28/10/2011,NI9999,Nitzschia sp.,1,45
R,1900491,207255,28/10/2011,NA023A,Navicula gregaria,23,45
R,1900491,207255,28/10/2011,AM012A,Amphora pediculus,29,45
R,1900491,207255,28/10/2011,ZZZ896,Planothidium frequentissimum,7,45
R,1900491,207255,28/10/2011,ZZZ905,Planothidium delicatulum,2,45
R,1900491,207255,28/10/2011,NA042A,Navicula minima,1,45
R,1900491,207255,28/10/2011,NA009A,Navicula lanceolata,22,45
R,1900491,207255,28/10/2011,NA003A,Navicula radiosa,1,45
R,1900491,207255,28/10/2011,NI031A,Nitzschia linearis,1,45
R,1900491,207255,28/10/2011,ZZZ911,Achnanthidium subatomus,1,45
R,1900491,207255,28/10/2011,EY011A,Encyonema minutum,2,45
R,1900491,207255,28/10/2011,NI043A,Nitzschia inconspicua,2,45
R,1900491,207255,28/10/2011,GO050A,Gomphonema minutum,4,45
R,1900491,207255,28/10/2011,SY003A,Synedra acus,1,45
R,1900491,207255,28/10/2011,CO001C,Cocconeis placentula var. lineata,12,45
R,1900491,207255,28/10/2011,GO013A,Gomphonema parvulum,1,45
R,1900491,207255,28/10/2011,CO001B,Cocconeis placentula var. euglypta,16,45
R,1900491,207255,28/10/2011,RE001A,Reimeria sinuata,1,45
R,1900491,207255,28/10/2011,ZZZ897,Planothidium lanceolatum,28,45
R,1900491,207255,28/10/2011,MR001B,Meridion circulare var. constrictum,1,45
R,1900491,207255,28/10/2011,FF002A,Fragilariforma bicapitata,1,45
R,1900491,207255,28/10/2011,FR007A,Fragilaria vaucheriae,2,45
R,1900491,207255,28/10/2011,EY016A,Encyonema silesiacum,1,45
R,1900491,207255,28/10/2011,ZZZ835,Achnanthidium minutissimum type,120,45
R,1900491,207255,28/10/2011,EU9999,Eunotia sp.,1,45
R,1900491,207255,28/10/2011,NI048A,Nitzschia tubicola,2,45
R,1900491,207255,28/10/2011,SU073A,Surirella brebissonii,1,45
R,1900491,207255,28/10/2011,ZZZ908,Karayevia clevei,1,45
R,1903401,4103,20/09/2011,ZZZ897,Planothidium lanceolatum,6,218
R,1903401,4103,20/09/2011,SIM01A,Simonsenia delognei,1,218
R,1903401,4103,20/09/2011,DT003A,Diatoma vulgare,1,218
R,1903401,4103,20/09/2011,RC002A,Rhoicosphenia abbreviata,15,218
R,1903401,4103,20/09/2011,ZZZ896,Planothidium frequentissimum,3,218
R,1903401,4103,20/09/2011,NI005A,Nitzschia perminuta,1,218
R,1903401,4103,20/09/2011,NA095A,Navicula tripunctata,10,218
R,1903401,4103,20/09/2011,NI166A,Nitzschia sociabilis,1,218
R,1903401,4103,20/09/2011,CO001C,Cocconeis placentula var. lineata,4,218
R,1903401,4103,20/09/2011,NA042A,Navicula minima,6,218
R,1903401,4103,20/09/2011,NA009A,Navicula lanceolata,3,218
R,1903401,4103,20/09/2011,NA617A,Navicula saprophila,7,218
R,1903401,4103,20/09/2011,NI043A,Nitzschia inconspicua,76,218
R,1903401,4103,20/09/2011,GO013A,Gomphonema parvulum,1,218
R,1903401,4103,20/09/2011,NA054A,Navicula veneta,2,218
R,1903401,4103,20/09/2011,NI015A,Nitzschia dissipata,15,218
R,1903401,4103,20/09/2011,FA021A,Fallacia subhamulata,1,218
R,1903401,4103,20/09/2011,CO001B,Cocconeis placentula var. euglypta,33,218
R,1903401,4103,20/09/2011,CO005A,Cocconeis pediculus,1,218
R,1903401,4103,20/09/2011,NA023A,Navicula gregaria,22,218
R,1903401,4103,20/09/2011,AM012A,Amphora pediculus,56,218
R,1903401,4103,20/09/2011,CA002A,Caloneis bacillum,10,218
R,1903401,4103,20/09/2011,ZZZ835,Achnanthidium minutissimum type,55,218
R,1912406,4276,25/10/2011,ZZZ985,Tryblionella debilis,15,71
R,1912406,4276,25/10/2011,RE001A,Reimeria sinuata,8,71
R,1912406,4276,25/10/2011,ZZZ835,Achnanthidium minutissimum type,26,71
R,1912406,4276,25/10/2011,NI166A,Nitzschia sociabilis,1,71
R,1912406,4276,25/10/2011,MR001A,Meridion circulare,1,71
R,1912406,4276,25/10/2011,AM012A,Amphora pediculus,82,71
R,1912406,4276,25/10/2011,ZZZ896,Planothidium frequentissimum,3,71
R,1912406,4276,25/10/2011,NA095A,Navicula tripunctata,1,71
R,1912406,4276,25/10/2011,NA042A,Navicula minima,38,71
R,1912406,4276,25/10/2011,AC143A,Achnanthes oblongella,3,71
R,1912406,4276,25/10/2011,NA433A,Navicula ignota,55,71
R,1912406,4276,25/10/2011,CO001B,Cocconeis placentula var. euglypta,36,71
R,1912406,4276,25/10/2011,NA617A,Navicula saprophila,2,71
R,1912406,4276,25/10/2011,GO001A,Gomphonema olivaceum,2,71
R,1912406,4276,25/10/2011,DT004A,Diatoma tenue,1,71
R,1912406,4276,25/10/2011,GO073A,Gomphonema angustum,3,71
R,1912406,4276,25/10/2011,NA023A,Navicula gregaria,29,71
R,1912406,4276,25/10/2011,CA002A,Caloneis bacillum,2,71
R,1912406,4276,25/10/2011,ACHD-02,Achnanthidium pyrenaicum,3,71
R,1912406,4276,25/10/2011,NI009A,Nitzschia palea,1,71
R,1912406,4276,25/10/2011,NI017A,Nitzschia gracilis,1,71
R,1912406,4276,25/10/2011,NA009A,Navicula lanceolata,4,71
R,1912406,4276,25/10/2011,NI015A,Nitzschia dissipata,7,71
R,1912406,4276,25/10/2011,EY015A,Encyonema reichardtii,6,71
R,1912445,3806,27/09/2011,NI166A,Nitzschia sociabilis,1,99
R,1912445,3806,27/09/2011,EY015A,Encyonema reichardtii,7,99
R,1912445,3806,27/09/2011,FR009A,Fragilaria capucina,1,99
R,1912445,3806,27/09/2011,CO001C,Cocconeis placentula var. lineata,21,99
R,1912445,3806,27/09/2011,ZZZ835,Achnanthidium minutissimum type,55,99
R,1912445,3806,27/09/2011,AM012A,Amphora pediculus,15,99
R,1912445,3806,27/09/2011,RE001A,Reimeria sinuata,5,99
R,1912445,3806,27/09/2011,ZZZ897,Planothidium lanceolatum,1,99
R,1912445,3806,27/09/2011,NA009A,Navicula lanceolata,2,99
R,1912445,3806,27/09/2011,NA095A,Navicula tripunctata,8,99
R,1912445,3806,27/09/2011,CA002A,Caloneis bacillum,1,99
R,1912445,3806,27/09/2011,NI043A,Nitzschia inconspicua,1,99
R,1912445,3806,27/09/2011,EY016A,Encyonema silesiacum,3,99
R,1912445,3806,27/09/2011,NI015A,Nitzschia dissipata,1,99
R,1912445,3806,27/09/2011,ACHD-02,Achnanthidium pyrenaicum,13,99
R,1912445,3806,27/09/2011,RC002A,Rhoicosphenia abbreviata,22,99
R,1912445,3806,27/09/2011,CO001B,Cocconeis placentula var. euglypta,65,99
R,1912445,3806,27/09/2011,NI009A,Nitzschia palea,5,99
R,1912445,3806,27/09/2011,FR009H,Fragilaria capucina var. gracilis,1,99
R,1912445,3806,27/09/2011,GO073A,Gomphonema angustum,10,99
R,1912445,3806,27/09/2011,NA617A,Navicula saprophila,45,99
R,1912445,3806,27/09/2011,CO005A,Cocconeis pediculus,4,99
R,1912445,3806,27/09/2011,GO052A,Gomphonema olivaceoides,1,99
R,1912445,3806,27/09/2011,NA751A,Navicula cryptotenella,5,99
R,1912445,3806,27/09/2011,NI033A,Nitzschia paleacea,2,99
R,1912445,3806,27/09/2011,NA042A,Navicula minima,7,99
R,1912445,3806,27/09/2011,NA023A,Navicula gregaria,28,99
R,1912445,3806,27/09/2011,NI152A,Nitzschia pusilla,1,99
R,1912605,3415,14/10/2011,NI009A,Nitzschia palea,2,111
R,1912605,3415,14/10/2011,NA617A,Navicula saprophila,2,111
R,1912605,3415,14/10/2011,NA009A,Navicula lanceolata,9,111
R,1912605,3415,14/10/2011,CA002A,Caloneis bacillum,1,111
R,1912605,3415,14/10/2011,DT003A,Diatoma vulgare,1,111
R,1912605,3415,14/10/2011,AM012A,Amphora pediculus,8,111
R,1912605,3415,14/10/2011,AS001A,Asterionella formosa,1,111
R,1912605,3415,14/10/2011,PI004A,Pinnularia interrupta,1,111
R,1912605,3415,14/10/2011,NI002A,Nitzschia fonticola,11,111
R,1912605,3415,14/10/2011,CO001B,Cocconeis placentula var. euglypta,48,111
R,1912605,3415,14/10/2011,DT021A,Diatoma mesodon,1,111
R,1912605,3415,14/10/2011,UN9995,Centric undif.,3,111
R,1912605,3415,14/10/2011,NA023A,Navicula gregaria,5,111
R,1912605,3415,14/10/2011,FR009B,Fragilaria capucina var. mesolepta,1,111
R,1912605,3415,14/10/2011,GO001A,Gomphonema olivaceum,7,111
R,1912605,3415,14/10/2011,CN001A,Cymbellonitzschia diluviana,1,111
R,1912605,3415,14/10/2011,CO005A,Cocconeis pediculus,22,111
R,1912605,3415,14/10/2011,NA768A,Navicula reichardtiana,8,111
R,1912605,3415,14/10/2011,EY016A,Encyonema silesiacum,4,111
R,1912605,3415,14/10/2011,NI025A,Nitzschia recta,1,111
R,1912605,3415,14/10/2011,RC002A,Rhoicosphenia abbreviata,110,111
R,1912605,3415,14/10/2011,GO050A,Gomphonema minutum,2,111
R,1912605,3415,14/10/2011,NA030A,Navicula menisculus,1,111
R,1912605,3415,14/10/2011,NI009A,Nitzschia palea,2,111
R,1912605,3415,14/10/2011,ME015A,Melosira varians,9,111
R,1912605,3415,14/10/2011,CM004A,Cymbella microcephala,6,111
